id,bin
NODE_404_length_42880_cov_22.856416,contigs.fasta_bin_13.1.1.1.1.1
NODE_405_length_42861_cov_13.437672,contigs.fasta_bin_20
NODE_406_length_42667_cov_8.002394,contigs.fasta_bin_28B
NODE_408_length_42243_cov_12.957263,contigs.fasta_bin_20
NODE_409_length_42208_cov_13.066140,contigs.fasta_bin_20
NODE_410_length_42199_cov_22.544965,contigs.fasta_bin_13.1.1.1.1.1
NODE_411_length_42025_cov_40.090731,contigs.fasta_bin_12G
NODE_412_length_42010_cov_22.482994,contigs.fasta_bin_18D
NODE_413_length_41980_cov_79.003268,contigs.fasta_bin_3B
NODE_414_length_41915_cov_56.769852,contigs.fasta_bin_17C
NODE_415_length_41839_cov_191.025512,contigs.fasta_bin_22B
NODE_416_length_41721_cov_13.911967,contigs.fasta_bin_20
NODE_417_length_41709_cov_12.263312,contigs.fasta_bin_14B
NODE_418_length_41554_cov_12.157329,contigs.fasta_bin_14B
NODE_419_length_41523_cov_12.164705,contigs.fasta_bin_14B
NODE_420_length_41522_cov_12.419128,contigs.fasta_bin_14B
NODE_421_length_41491_cov_8.262815,contigs.fasta_bin_32B
NODE_422_length_41420_cov_14.422579,contigs.fasta_bin_18E
NODE_423_length_41324_cov_138.734377,contigs.fasta_bin_26D
NODE_424_length_41295_cov_13.115786,contigs.fasta_bin_20
NODE_425_length_41258_cov_40.099823,contigs.fasta_bin_12G
NODE_426_length_41126_cov_239.518809,contigs.fasta_bin_21A
NODE_427_length_41022_cov_404.072839,contigs.fasta_bin_26D
NODE_428_length_40974_cov_7.856766,contigs.fasta_bin_28B
NODE_429_length_40961_cov_239.952281,contigs.fasta_bin_21A
NODE_430_length_40444_cov_12.304216,contigs.fasta_bin_14B
NODE_431_length_40399_cov_12.732178,contigs.fasta_bin_14B
NODE_432_length_40064_cov_195.758654,contigs.fasta_bin_22B
NODE_433_length_40042_cov_179.360167,contigs.fasta_bin_22B
NODE_434_length_39894_cov_39.317704,contigs.fasta_bin_12G
NODE_435_length_39702_cov_12.016344,contigs.fasta_bin_29C
NODE_436_length_39527_cov_75.645749,contigs.fasta_bin_17C
NODE_437_length_39093_cov_38.961986,contigs.fasta_bin_12G
NODE_439_length_38862_cov_12.396758,contigs.fasta_bin_14B
NODE_440_length_38792_cov_187.690838,contigs.fasta_bin_22B
NODE_441_length_38767_cov_7.702702,contigs.fasta_bin_30C
NODE_442_length_38685_cov_240.998059,contigs.fasta_bin_21A
NODE_443_length_38542_cov_76.176553,contigs.fasta_bin_17C
NODE_444_length_38531_cov_14.075891,contigs.fasta_bin_18E
NODE_445_length_38498_cov_23.863460,contigs.fasta_bin_13.1.1.1.1.1
NODE_446_length_38468_cov_13.892328,contigs.fasta_bin_14B
NODE_447_length_38348_cov_12.146398,contigs.fasta_bin_14B
NODE_448_length_38314_cov_78.610523,contigs.fasta_bin_17C
NODE_449_length_38306_cov_7.999869,contigs.fasta_bin_33B
NODE_450_length_38238_cov_124.337532,contigs.fasta_bin_9E
NODE_451_length_38106_cov_12.638249,contigs.fasta_bin_29C
NODE_452_length_38094_cov_124.782197,contigs.fasta_bin_9E
NODE_453_length_38083_cov_12.874961,contigs.fasta_bin_20
NODE_454_length_38013_cov_7.967517,contigs.fasta_bin_28B
NODE_455_length_37979_cov_124.654071,contigs.fasta_bin_10A
NODE_456_length_37669_cov_21.966369,contigs.fasta_bin_18D
NODE_457_length_37607_cov_75.787495,contigs.fasta_bin_17C
NODE_458_length_37551_cov_239.151536,contigs.fasta_bin_21A
NODE_459_length_37531_cov_116.754109,contigs.fasta_bin_23B
NODE_460_length_37513_cov_14.675103,contigs.fasta_bin_13A
NODE_461_length_37320_cov_7.840682,contigs.fasta_bin_28B
NODE_462_length_37258_cov_75.361207,contigs.fasta_bin_17C
NODE_463_length_37197_cov_408.970115,contigs.fasta_bin_26D
NODE_464_length_37184_cov_403.475262,contigs.fasta_bin_26D
NODE_465_length_37109_cov_11.596967,contigs.fasta_bin_14B
NODE_466_length_37073_cov_168.084175,contigs.fasta_bin_22B
NODE_467_length_37059_cov_204.497135,contigs.fasta_bin_22B
NODE_468_length_36955_cov_242.755827,contigs.fasta_bin_21A
NODE_469_length_36880_cov_12.179036,contigs.fasta_bin_29C
NODE_470_length_36849_cov_188.643937,contigs.fasta_bin_27
NODE_471_length_36751_cov_409.353036,contigs.fasta_bin_26D
NODE_472_length_36608_cov_157.886193,contigs.fasta_bin_1A
NODE_473_length_36334_cov_13.069737,contigs.fasta_bin_29C
NODE_474_length_36124_cov_191.403532,contigs.fasta_bin_27
NODE_475_length_36112_cov_75.571401,contigs.fasta_bin_17C
NODE_476_length_35991_cov_402.507847,contigs.fasta_bin_26D
NODE_477_length_35874_cov_12.380217,contigs.fasta_bin_14B
NODE_478_length_35871_cov_8.458706,contigs.fasta_bin_33B
NODE_479_length_35870_cov_75.267458,contigs.fasta_bin_17C
NODE_480_length_35837_cov_582.746660,contigs.fasta_bin_7
NODE_482_length_35674_cov_75.936214,contigs.fasta_bin_17C
NODE_483_length_35666_cov_14.307433,contigs.fasta_bin_18E
NODE_484_length_35660_cov_181.917933,contigs.fasta_bin_22B
NODE_485_length_35609_cov_238.925212,contigs.fasta_bin_21A
NODE_486_length_35531_cov_21.940185,contigs.fasta_bin_13.1.1.1.1.1
NODE_487_length_35362_cov_113.602742,contigs.fasta_bin_26D
NODE_489_length_35293_cov_12.916113,contigs.fasta_bin_20
NODE_490_length_35026_cov_173.340739,contigs.fasta_bin_22B
NODE_491_length_34982_cov_406.768918,contigs.fasta_bin_26D
NODE_492_length_34972_cov_12.931122,contigs.fasta_bin_20
NODE_493_length_34947_cov_12.772785,contigs.fasta_bin_20
NODE_494_length_34764_cov_46.815293,contigs.fasta_bin_16D
NODE_495_length_34693_cov_252.697673,contigs.fasta_bin_21A
NODE_497_length_34628_cov_116.358256,contigs.fasta_bin_2D
NODE_498_length_34578_cov_7.418011,contigs.fasta_bin_30C
NODE_499_length_34477_cov_12.186451,contigs.fasta_bin_14B
NODE_500_length_34390_cov_13.938634,contigs.fasta_bin_18E
NODE_501_length_34295_cov_39.234404,contigs.fasta_bin_12G
NODE_502_length_34183_cov_7.017053,contigs.fasta_bin_30C
NODE_504_length_34139_cov_13.610902,contigs.fasta_bin_18E
NODE_505_length_34086_cov_96.490788,contigs.fasta_bin_22B
NODE_506_length_34043_cov_14.413205,contigs.fasta_bin_13A
NODE_507_length_34036_cov_407.023719,contigs.fasta_bin_26D
NODE_508_length_34022_cov_12.283098,contigs.fasta_bin_14B
NODE_509_length_33913_cov_8.020261,contigs.fasta_bin_32B
NODE_510_length_33886_cov_172.851054,contigs.fasta_bin_27
NODE_511_length_33867_cov_39.358630,contigs.fasta_bin_19D
NODE_512_length_33822_cov_241.786537,contigs.fasta_bin_24D
NODE_513_length_33813_cov_406.882102,contigs.fasta_bin_26D
NODE_514_length_33654_cov_12.667460,contigs.fasta_bin_29C
NODE_515_length_33594_cov_76.346462,contigs.fasta_bin_17C
NODE_516_length_33541_cov_116.455026,contigs.fasta_bin_23B
NODE_517_length_33478_cov_14.009036,contigs.fasta_bin_13A
NODE_518_length_33467_cov_13.621753,contigs.fasta_bin_13A
NODE_519_length_33443_cov_28.699024,contigs.fasta_bin_16D
NODE_520_length_33390_cov_189.045898,contigs.fasta_bin_22B
NODE_521_length_33378_cov_13.668127,contigs.fasta_bin_13A
NODE_522_length_33358_cov_22.576194,contigs.fasta_bin_13.1.1.1.1.1
NODE_523_length_33306_cov_236.404830,contigs.fasta_bin_21A
NODE_524_length_33301_cov_6.315918,contigs.fasta_bin_35A
NODE_525_length_33291_cov_13.673667,contigs.fasta_bin_20
NODE_526_length_33280_cov_75.966591,contigs.fasta_bin_17C
NODE_527_length_33234_cov_464.139847,contigs.fasta_bin_26D
NODE_528_length_33198_cov_584.103310,contigs.fasta_bin_7
NODE_529_length_33140_cov_22.393864,contigs.fasta_bin_13.1.1.1.1.1
NODE_530_length_33108_cov_13.945845,contigs.fasta_bin_13A
NODE_531_length_32971_cov_39.225422,contigs.fasta_bin_12G
NODE_532_length_32931_cov_14.617958,contigs.fasta_bin_18E
NODE_533_length_32864_cov_38.923375,contigs.fasta_bin_12G
NODE_534_length_32811_cov_76.459275,contigs.fasta_bin_17C
NODE_535_length_32638_cov_207.181322,contigs.fasta_bin_22B
NODE_536_length_32329_cov_239.178813,contigs.fasta_bin_21A
NODE_537_length_32246_cov_304.743593,contigs.fasta_bin_6D
NODE_538_length_32213_cov_22.508427,contigs.fasta_bin_18E
NODE_539_length_32176_cov_75.653653,contigs.fasta_bin_17C
NODE_540_length_32112_cov_15.289391,contigs.fasta_bin_13A
NODE_541_length_32016_cov_405.014048,contigs.fasta_bin_26D
NODE_542_length_31999_cov_7.948222,contigs.fasta_bin_32B
NODE_543_length_31985_cov_14.692515,contigs.fasta_bin_18E
NODE_545_length_31881_cov_8.174291,contigs.fasta_bin_28B
NODE_546_length_31790_cov_304.673294,contigs.fasta_bin_6D
NODE_547_length_31774_cov_193.856616,contigs.fasta_bin_22B
NODE_548_length_31685_cov_12.774960,contigs.fasta_bin_20
NODE_549_length_31587_cov_22.474470,contigs.fasta_bin_18D
NODE_550_length_31450_cov_12.273610,contigs.fasta_bin_14B
NODE_551_length_31402_cov_75.517785,contigs.fasta_bin_17C
NODE_552_length_31361_cov_13.169009,contigs.fasta_bin_20
NODE_553_length_31307_cov_222.418533,contigs.fasta_bin_21A
NODE_554_length_31213_cov_106.536427,contigs.fasta_bin_26D
NODE_555_length_31191_cov_75.823677,contigs.fasta_bin_17C
NODE_556_length_31161_cov_189.070083,contigs.fasta_bin_27
NODE_557_length_31104_cov_403.640439,contigs.fasta_bin_26D
NODE_558_length_30966_cov_189.815632,contigs.fasta_bin_22B
NODE_559_length_30932_cov_584.207987,contigs.fasta_bin_7
NODE_560_length_30909_cov_6.707817,contigs.fasta_bin_30C
NODE_561_length_30897_cov_22.737566,contigs.fasta_bin_13.1.1.1.1.1
NODE_562_length_30875_cov_75.729429,contigs.fasta_bin_17C
NODE_563_length_30841_cov_12.098681,contigs.fasta_bin_14B
NODE_564_length_30638_cov_187.938626,contigs.fasta_bin_22B
NODE_565_length_30408_cov_22.579020,contigs.fasta_bin_13.1.1.1.1.1
NODE_566_length_30400_cov_13.410315,contigs.fasta_bin_20
NODE_567_length_30343_cov_231.568113,contigs.fasta_bin_21A
NODE_568_length_30307_cov_239.170104,contigs.fasta_bin_21A
NODE_569_length_30231_cov_39.320354,contigs.fasta_bin_12G
NODE_570_length_30190_cov_13.593131,contigs.fasta_bin_13A
NODE_571_length_30013_cov_76.785166,contigs.fasta_bin_17C
NODE_572_length_30000_cov_23.063550,contigs.fasta_bin_13.1.1.1.1.1
NODE_573_length_29982_cov_13.099810,contigs.fasta_bin_20
NODE_574_length_29951_cov_7.362992,contigs.fasta_bin_30C
NODE_575_length_29736_cov_39.393888,contigs.fasta_bin_12G
NODE_576_length_29668_cov_124.237024,contigs.fasta_bin_9E
NODE_577_length_29548_cov_8.219001,contigs.fasta_bin_28B
NODE_578_length_29536_cov_8.119806,contigs.fasta_bin_32B
NODE_579_length_29510_cov_39.176473,contigs.fasta_bin_12G
NODE_580_length_29438_cov_190.944049,contigs.fasta_bin_22B
NODE_581_length_29420_cov_39.221148,contigs.fasta_bin_36L
NODE_582_length_29403_cov_39.439996,contigs.fasta_bin_12G
NODE_583_length_29391_cov_22.855025,contigs.fasta_bin_13.1.1.1.1.1
NODE_584_length_29214_cov_12.649131,contigs.fasta_bin_20
NODE_585_length_29167_cov_75.645404,contigs.fasta_bin_17C
NODE_586_length_29113_cov_14.261546,contigs.fasta_bin_36L
NODE_587_length_29094_cov_12.073281,contigs.fasta_bin_14B
NODE_588_length_29091_cov_190.665278,contigs.fasta_bin_21A
NODE_589_length_29070_cov_14.024642,contigs.fasta_bin_18E
NODE_590_length_29032_cov_12.804328,contigs.fasta_bin_20
NODE_591_length_28998_cov_13.721314,contigs.fasta_bin_14B
NODE_592_length_28976_cov_151.423429,contigs.fasta_bin_26D
NODE_593_length_28894_cov_125.281008,contigs.fasta_bin_10A
NODE_594_length_28872_cov_117.551515,contigs.fasta_bin_2D
NODE_595_length_28809_cov_7.741949,contigs.fasta_bin_33B
NODE_596_length_28775_cov_13.430815,contigs.fasta_bin_20
NODE_597_length_28572_cov_12.076831,contigs.fasta_bin_14B
NODE_598_length_28371_cov_76.461859,contigs.fasta_bin_17C
NODE_599_length_28367_cov_285.438719,contigs.fasta_bin_22B
NODE_600_length_28358_cov_76.309437,contigs.fasta_bin_17C
NODE_601_length_28347_cov_13.197936,contigs.fasta_bin_20
NODE_602_length_28344_cov_6.805720,contigs.fasta_bin_30C
NODE_604_length_28297_cov_241.039870,contigs.fasta_bin_21A
NODE_605_length_28191_cov_7.930587,contigs.fasta_bin_28B
NODE_606_length_28171_cov_6.866055,contigs.fasta_bin_30C
NODE_607_length_28148_cov_12.536682,contigs.fasta_bin_14B
NODE_608_length_28138_cov_7.201332,contigs.fasta_bin_30C
NODE_609_length_28118_cov_75.621815,contigs.fasta_bin_17C
NODE_610_length_27860_cov_235.118648,contigs.fasta_bin_21A
NODE_611_length_27769_cov_7.745796,contigs.fasta_bin_32B
NODE_612_length_27746_cov_7.965910,contigs.fasta_bin_32B
NODE_613_length_27693_cov_158.147261,contigs.fasta_bin_1A
NODE_614_length_27588_cov_76.865797,contigs.fasta_bin_17C
NODE_615_length_27506_cov_238.616699,contigs.fasta_bin_21A
NODE_616_length_27446_cov_116.000256,contigs.fasta_bin_2D
NODE_618_length_27283_cov_7.025599,contigs.fasta_bin_30C
NODE_619_length_27226_cov_7.914247,contigs.fasta_bin_32B
NODE_620_length_27167_cov_12.218759,contigs.fasta_bin_14B
NODE_621_length_27139_cov_28.910870,contigs.fasta_bin_16D
NODE_622_length_27055_cov_7.542000,contigs.fasta_bin_30C
NODE_623_length_26880_cov_402.747623,contigs.fasta_bin_26D
NODE_624_length_26862_cov_62.286231,contigs.fasta_bin_16D
NODE_625_length_26790_cov_125.546026,contigs.fasta_bin_10A
NODE_626_length_26788_cov_7.995100,contigs.fasta_bin_33B
NODE_627_length_26744_cov_123.810446,contigs.fasta_bin_10A
NODE_628_length_26718_cov_234.285902,contigs.fasta_bin_21A
NODE_629_length_26717_cov_18.688508,contigs.fasta_bin_21A
NODE_630_length_26688_cov_405.314272,contigs.fasta_bin_37AH
NODE_631_length_26627_cov_7.612223,contigs.fasta_bin_32B
NODE_632_length_26570_cov_39.339091,contigs.fasta_bin_12G
NODE_633_length_26461_cov_12.343596,contigs.fasta_bin_20
NODE_634_length_26297_cov_76.151322,contigs.fasta_bin_17C
NODE_635_length_26286_cov_189.190233,contigs.fasta_bin_27
NODE_636_length_26201_cov_6.402318,contigs.fasta_bin_35A
NODE_637_length_26181_cov_13.807050,contigs.fasta_bin_18E
NODE_638_length_26076_cov_13.028592,contigs.fasta_bin_20
NODE_639_length_25966_cov_11.391147,contigs.fasta_bin_14B
NODE_641_length_25931_cov_7.275584,contigs.fasta_bin_30C
NODE_642_length_25914_cov_239.415445,contigs.fasta_bin_24D
NODE_643_length_25893_cov_93.659649,contigs.fasta_bin_22B
NODE_644_length_25861_cov_6.915059,contigs.fasta_bin_30C
NODE_645_length_25635_cov_188.234793,contigs.fasta_bin_22B
NODE_646_length_25581_cov_12.281674,contigs.fasta_bin_29C
NODE_647_length_25541_cov_22.426195,contigs.fasta_bin_18D
NODE_648_length_25521_cov_13.934383,contigs.fasta_bin_18E
NODE_649_length_25457_cov_75.945910,contigs.fasta_bin_17C
NODE_650_length_25354_cov_239.661133,contigs.fasta_bin_21A
NODE_651_length_25354_cov_14.536227,contigs.fasta_bin_36L
NODE_652_length_25329_cov_72.985440,contigs.fasta_bin_17C
NODE_653_length_25296_cov_75.883206,contigs.fasta_bin_17C
NODE_654_length_25148_cov_76.512852,contigs.fasta_bin_17C
NODE_656_length_25026_cov_420.446438,contigs.fasta_bin_26D
NODE_657_length_25017_cov_77.424726,contigs.fasta_bin_17C
NODE_658_length_24946_cov_46.918846,contigs.fasta_bin_16D
NODE_659_length_24911_cov_189.798359,contigs.fasta_bin_22B
NODE_660_length_24845_cov_188.617951,contigs.fasta_bin_22B
NODE_661_length_24804_cov_46.470524,contigs.fasta_bin_16D
NODE_662_length_24771_cov_22.711968,contigs.fasta_bin_18D
NODE_663_length_24767_cov_39.327736,contigs.fasta_bin_12G
NODE_665_length_24622_cov_126.263443,contigs.fasta_bin_9E
NODE_666_length_24574_cov_74.488274,contigs.fasta_bin_17C
NODE_667_length_24530_cov_13.947783,contigs.fasta_bin_20
NODE_668_length_24432_cov_22.019239,contigs.fasta_bin_13.1.1.1.1.1
NODE_669_length_24395_cov_15.478431,contigs.fasta_bin_14B
NODE_670_length_24393_cov_11.525639,contigs.fasta_bin_14B
NODE_671_length_24386_cov_13.083145,contigs.fasta_bin_29C
NODE_672_length_24324_cov_8.000618,contigs.fasta_bin_28B
NODE_673_length_24293_cov_189.525580,contigs.fasta_bin_22B
NODE_674_length_24292_cov_7.506911,contigs.fasta_bin_28B
NODE_675_length_24267_cov_12.353378,contigs.fasta_bin_14B
NODE_676_length_24252_cov_410.443939,contigs.fasta_bin_26D
NODE_677_length_24227_cov_311.406255,contigs.fasta_bin_6D
NODE_678_length_24216_cov_39.132942,contigs.fasta_bin_12G
NODE_679_length_24215_cov_22.388907,contigs.fasta_bin_18D
NODE_680_length_24074_cov_22.850327,contigs.fasta_bin_13.1.1.1.1.1
NODE_681_length_24071_cov_13.022485,contigs.fasta_bin_20
NODE_683_length_23885_cov_15.017331,contigs.fasta_bin_13A
NODE_684_length_23878_cov_405.109852,contigs.fasta_bin_26D
NODE_685_length_23794_cov_76.343949,contigs.fasta_bin_17C
NODE_686_length_23698_cov_407.812799,contigs.fasta_bin_26D
NODE_687_length_23621_cov_7.201392,contigs.fasta_bin_30C
NODE_688_length_23542_cov_116.102525,contigs.fasta_bin_23B
NODE_689_length_23531_cov_121.346311,contigs.fasta_bin_17C
NODE_691_length_23515_cov_13.241006,contigs.fasta_bin_20
NODE_692_length_23496_cov_76.490465,contigs.fasta_bin_17C
NODE_693_length_23450_cov_243.365933,contigs.fasta_bin_24D
NODE_694_length_23260_cov_75.512648,contigs.fasta_bin_17C
NODE_695_length_23256_cov_6.734106,contigs.fasta_bin_35A
NODE_696_length_23190_cov_14.294230,contigs.fasta_bin_13A
NODE_697_length_23182_cov_49.569118,contigs.fasta_bin_16D
NODE_698_length_23154_cov_12.978441,contigs.fasta_bin_20
NODE_699_length_23139_cov_6.810691,contigs.fasta_bin_30C
NODE_700_length_23132_cov_13.533388,contigs.fasta_bin_20
NODE_701_length_23129_cov_7.919086,contigs.fasta_bin_32B
NODE_702_length_23026_cov_70.855165,contigs.fasta_bin_17C
NODE_703_length_22892_cov_12.600998,contigs.fasta_bin_20
NODE_704_length_22890_cov_238.374075,contigs.fasta_bin_21A
NODE_705_length_22836_cov_7.338923,contigs.fasta_bin_30C
NODE_706_length_22829_cov_14.949065,contigs.fasta_bin_13A
NODE_707_length_22754_cov_240.002820,contigs.fasta_bin_21A
NODE_710_length_22587_cov_13.409462,contigs.fasta_bin_20
NODE_711_length_22574_cov_403.237133,contigs.fasta_bin_37H
NODE_712_length_22462_cov_6.311153,contigs.fasta_bin_50B
NODE_713_length_22461_cov_7.869410,contigs.fasta_bin_28B
NODE_714_length_22458_cov_22.206044,contigs.fasta_bin_36L
NODE_715_length_22422_cov_75.846962,contigs.fasta_bin_17C
NODE_716_length_22418_cov_7.960783,contigs.fasta_bin_32B
NODE_717_length_22336_cov_23.535120,contigs.fasta_bin_13.1.1.1.1.1
NODE_718_length_22321_cov_6.496362,contigs.fasta_bin_35A
NODE_719_length_22290_cov_13.684506,contigs.fasta_bin_18E
NODE_720_length_22178_cov_6.726619,contigs.fasta_bin_30C
NODE_722_length_22039_cov_189.792303,contigs.fasta_bin_22B
NODE_723_length_22016_cov_8.193707,contigs.fasta_bin_28B
NODE_724_length_21983_cov_7.848185,contigs.fasta_bin_33B
NODE_725_length_21969_cov_118.821210,contigs.fasta_bin_2D
NODE_726_length_21896_cov_242.069044,contigs.fasta_bin_21A
NODE_727_length_21862_cov_12.546247,contigs.fasta_bin_14B
NODE_728_length_21851_cov_8.086025,contigs.fasta_bin_28B
NODE_729_length_21794_cov_405.250610,contigs.fasta_bin_26D
NODE_730_length_21735_cov_15.321771,contigs.fasta_bin_13A
NODE_731_length_21680_cov_7.200462,contigs.fasta_bin_30C
NODE_732_length_21647_cov_12.370230,contigs.fasta_bin_14B
NODE_733_length_21639_cov_14.104476,contigs.fasta_bin_13A
NODE_734_length_21541_cov_13.773713,contigs.fasta_bin_18E
NODE_735_length_21478_cov_39.154974,contigs.fasta_bin_19D
NODE_736_length_21463_cov_23.511911,contigs.fasta_bin_36L
NODE_737_length_21383_cov_14.276210,contigs.fasta_bin_20
NODE_738_length_21377_cov_22.848748,contigs.fasta_bin_13.1.1.1.1.1
NODE_739_length_21199_cov_12.406546,contigs.fasta_bin_14B
NODE_741_length_21136_cov_13.526873,contigs.fasta_bin_13A
NODE_742_length_21099_cov_46.416318,contigs.fasta_bin_16D
NODE_743_length_21064_cov_184.235471,contigs.fasta_bin_22B
NODE_744_length_21018_cov_243.959643,contigs.fasta_bin_21A
NODE_745_length_20978_cov_12.949386,contigs.fasta_bin_20
NODE_747_length_20934_cov_8.480579,contigs.fasta_bin_28B
NODE_748_length_20926_cov_14.009726,contigs.fasta_bin_18E
NODE_750_length_20838_cov_50.162537,contigs.fasta_bin_16D
NODE_751_length_20801_cov_21.505832,contigs.fasta_bin_13.1.1.1.1.1
NODE_752_length_20757_cov_75.101150,contigs.fasta_bin_17C
NODE_753_length_20754_cov_187.888884,contigs.fasta_bin_22B
NODE_754_length_20750_cov_13.003817,contigs.fasta_bin_20
NODE_755_length_20748_cov_211.009665,contigs.fasta_bin_21A
NODE_756_length_20722_cov_39.319979,contigs.fasta_bin_12G
NODE_757_length_20688_cov_12.763243,contigs.fasta_bin_20
NODE_759_length_20614_cov_329.176419,contigs.fasta_bin_22B
NODE_760_length_20570_cov_75.674970,contigs.fasta_bin_17C
NODE_761_length_20534_cov_241.868548,contigs.fasta_bin_21A
NODE_762_length_20521_cov_18.947034,contigs.fasta_bin_21A
NODE_763_length_20518_cov_403.601036,contigs.fasta_bin_26D
NODE_764_length_20471_cov_12.027919,contigs.fasta_bin_14B
NODE_765_length_20456_cov_7.435371,contigs.fasta_bin_33B
NODE_766_length_20425_cov_6.274227,contigs.fasta_bin_35A
NODE_767_length_20398_cov_240.600059,contigs.fasta_bin_24D
NODE_768_length_20349_cov_447.770277,contigs.fasta_bin_21A
NODE_769_length_20347_cov_18.076680,contigs.fasta_bin_21A
NODE_770_length_20279_cov_6.226266,contigs.fasta_bin_30C
NODE_771_length_20276_cov_29.102122,contigs.fasta_bin_16D
NODE_772_length_20274_cov_75.110886,contigs.fasta_bin_17C
NODE_773_length_20207_cov_11.744839,contigs.fasta_bin_14B
NODE_774_length_20136_cov_439.210995,contigs.fasta_bin_26D
NODE_775_length_20080_cov_410.023021,contigs.fasta_bin_26D
NODE_776_length_20019_cov_45.823582,contigs.fasta_bin_16D
NODE_777_length_20014_cov_21.585150,contigs.fasta_bin_18D
NODE_778_length_19979_cov_7.815148,contigs.fasta_bin_32B
